2007	Futurama: Bender's Big Score	Paula Lago	7.4	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/futurama:_bender's_big_score_2007
2005	Beauty and the Bastard	Carlos Alonso	6.9	Una buena película para ver con tu pareja	https.//palomitas.com/películas/carlos_alonso/beauty_and_the_bastard_2005
2006	This Is England	Claire Johnson	7.8	Película entretenida para pasar el rato	https.//forummovies.org/reviews/claire_johnson/this_is_england_2006
2006	Attack Force	Claire Johnson	2.0	Una película aburrida	https.//forummovies.org/reviews/claire_johnson/attack_force_2006
2007	Stuck	Paula Lago	6.5	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/stuck_2007
2013	R.I.P.D.	Luisa Molina	4.9	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/r.i.p.d._2013
2007	Pumpkinhead 4: Blood Feud	Paula Lago	4.4	Una película aburrida	https.//cinemanía.com/paula/paula_lago/pumpkinhead_4:_blood_feud_2007
2007	The Ten	Paula Lago	4.8	Una película aburrida	https.//cinemanía.com/paula/paula_lago/the_ten_2007
1991	Lupin the 3rd: Napoleon's Dictionary	Paul Pendergast	7.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/lupin_the_3rd:_napoleon's_dictionary_1991
2007	Son of Rambow	Paula Lago	6.2	Gran película, muy recomendable	https.//cinemanía.com/paula/paula_lago/son_of_rambow_2007
2007	Gabriel	Paula Lago	4.7	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/gabriel_2007
2008	Untraceable	Luisa Molina	5.4	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/untraceable_2008
2008	An American Affair	Luisa Molina	6.9	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/an_american_affair_2008
2008	Bottle Shock	Luisa Molina	6.5	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/bottle_shock_2008
2007	Battlestar Galactica: Razor	Paula Lago	8.0	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/battlestar_galactica:_razor_2007
2019	Snatchers	Paula Lago	6.6	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/snatchers_2019
2020	Girlfriends Reunited	Phill Freeman	3.1	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/girlfriends_reunited_2020
2020	Bruh.mp4	Phill Freeman	4.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/bruh.mp4_2020
2020	Ghost Stories	Phill Freeman	5.2	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/ghost_stories_2020
2019	The Promised Land	Paula Lago	6.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_promised_land_2019
2009	Hachi: A Dog's Tale	Paula Lago	7.6	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/hachi:_a_dog's_tale_2009
2018	Cute Devil	Carlos Alonso	4.3	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/cute_devil_2018
2019	The Outsider	Paula Lago	5.3	Una película aburrida	https.//cinemanía.com/paula/paula_lago/the_outsider_2019
2020	Executive Order	Phill Freeman	6.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/executive_order_2020
2009	The Legend of Goemon	Paula Lago	6.7	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_legend_of_goemon_2009
2019	Sator	Paula Lago	4.6	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/sator_2019
2019	The Vigil	Paula Lago	5.7	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_vigil_2019
2008	Snow Buddies	Luisa Molina	5.7	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/snow_buddies_2008
2011	Mardi Gras: Spring Break	Paul Pendergast	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/mardi_gras:_spring_break_2011
2021	Rhapsody of Love	Paul Pendergast	5.1	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/rhapsody_of_love_2021
2019	Dads	Paula Lago	6.3	Un buen documental	https.//cinemanía.com/paula/paula_lago/dads_2019
2020	The Binding	Phill Freeman	3.9	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/the_binding_2020
2020	Kelet	Phill Freeman	6.3	Un buen documental	https.//forummovies.org/reviews/phill_freeman/kelet_2020
2021	The Whooper Returns	Paul Pendergast	3.0	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/the_whooper_returns_2021
2019	The Wrong Affair	Paula Lago	6.1	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_wrong_affair_2019
2021	Patrice O'Neal: Killing Is Easy	Paul Pendergast	8.0	Un buen documental	https.//forummovies.org/reviews/paul_pendergast/patrice_o'neal:_killing_is_easy_2021
2011	The Ides of March	Paul Pendergast	7.8	Película entretenida para pasar el rato	https.//forummovies.org/reviews/paul_pendergast/the_ides_of_march_2011
2010	Mission London	Phill Freeman	7.7	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/mission_london_2010
2020	Mookuthi Amman	Phill Freeman	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/mookuthi_amman_2020
2021	Marvelous and the Black Hole	Paul Pendergast	6.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/marvelous_and_the_black_hole_2021
2021	Billie Eilish: The World's a Little Blurry	Paul Pendergast	7.7	Un buen documental	https.//forummovies.org/reviews/paul_pendergast/billie_eilish:_the_world's_a_little_blurry_2021
2008	Revanche	Luisa Molina	7.9	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/revanche_2008
2020	Los Hijos de San Luis	Phill Freeman	3.2	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/los_hijos_de_san_luis_2020
1980	Equation to an Unknown	Phill Freeman	7.2	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/equation_to_an_unknown_1980
2021	Moneyboys	Paul Pendergast	6.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/moneyboys_2021
2010	Peacock	Phill Freeman	6.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/peacock_2010
2020	Miracle Fishing: Kidnapped Abroad	Phill Freeman	6.9	Un buen documental	https.//forummovies.org/reviews/phill_freeman/miracle_fishing:_kidnapped_abroad_2020
2009	In the Beginning	Paula Lago	7.2	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/in_the_beginning_2009
2013	The Lone Ranger	Luisa Molina	7.0	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/the_lone_ranger_2013
2019	Silent Rain	Paula Lago	5.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/silent_rain_2019
2021	After Masks	Paul Pendergast	3.3	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/after_masks_2021
2009	Mystery Team	Paula Lago	7.4	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/mystery_team_2009
2020	The Larva Island Movie	Phill Freeman	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_larva_island_movie_2020
2011	The Devil's Double	Paul Pendergast	7.9	Película entretenida para pasar el rato	https.//forummovies.org/reviews/paul_pendergast/the_devil's_double_2011
2021	Isolation	Paul Pendergast	4.1	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/isolation_2021
0	Super Monsters Super Monsters : The New Class	Phill Freeman	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/super_monsters_super_monsters_:_the_new_class_0
2020	The Old Ways	Phill Freeman	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_old_ways_2020
2009	SuperBrother	Paula Lago	6.5	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/superbrother_2009
2020	Sarah Cooper: Everything's Fine	Phill Freeman	5.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/sarah_cooper:_everything's_fine_2020
2020	Finding Jesus	Phill Freeman	0.7	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/finding_jesus_2020
2009	Messengers 2: The Scarecrow	Paula Lago	4.0	Una película aburrida	https.//cinemanía.com/paula/paula_lago/messengers_2:_the_scarecrow_2009
2020	Goodbye Seventies	Phill Freeman	4.8	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/goodbye_seventies_2020
2008	Set Off	Luisa Molina	7.0	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/set_off_2008
2021	Cuatro paredes	Paul Pendergast	5.5	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/cuatro_paredes_2021
2022	Family Squares	Phill Freeman	6.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/family_squares_2022
2020	In Search of Darkness: Part II	Phill Freeman	8.7	Un buen documental	https.//forummovies.org/reviews/phill_freeman/in_search_of_darkness:_part_ii_2020
2020	Circumstances 2: The Chase	Phill Freeman	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/circumstances_2:_the_chase_2020
2013	The Butler	Luisa Molina	6.5	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/the_butler_2013
2021	Speak No Evil: Live	Paul Pendergast	4.2	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/speak_no_evil:_live_2021
2012	The Mine	Phill Freeman	3.7	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/the_mine_2012
2020	Macho: The Hector Camacho Story	Phill Freeman	8.2	Un buen documental	https.//forummovies.org/reviews/phill_freeman/macho:_the_hector_camacho_story_2020
2020	A Christmas Love	Phill Freeman	4.6	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/a_christmas_love_2020
2021	The Demon's Waltz	Paul Pendergast	3.4	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/the_demon's_waltz_2021
2021	Aurora Teagarden Mysteries Aurora Teagarden Mysteries: How to Con A Con	Paul Pendergast	7.9	Gran película, muy recomendable	https.//forummovies.org/reviews/paul_pendergast/aurora_teagarden_mysteries_aurora_teagarden_mysteries:_how_to_con_a_con_2021
2021	Pick A Side	Paul Pendergast	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/pick_a_side_2021
2011	A Lonely Place to Die	Paul Pendergast	6.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/a_lonely_place_to_die_2011
2020	Hell Bank Presents: Running Ghost	Phill Freeman	4.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/hell_bank_presents:_running_ghost_2020
2021	Lavell Crawford: The Comedy Vaccine	Paul Pendergast	4.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/lavell_crawford:_the_comedy_vaccine_2021
2009	Snow Prince	Paula Lago	5.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/snow_prince_2009
2010	Lovers of Hate	Phill Freeman	5.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/lovers_of_hate_2010
2010	Le mac	Phill Freeman	6.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/le_mac_2010
2011	Cat Run	Paul Pendergast	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/cat_run_2011
2022	Along for the Ride	Phill Freeman	5.5	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/along_for_the_ride_2022
2021	Blue	Paul Pendergast	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/blue_2021
2010	MacGruber	Phill Freeman	6.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/macgruber_2010
2022	The Weekend Away	Phill Freeman	5.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_weekend_away_2022
2021	Rise and Shine, Benedict Stone	Paul Pendergast	7.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/rise_and_shine,_benedict_stone_2021
2010	Paiyaa	Phill Freeman	5.6	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/paiyaa_2010
2010	You Lucky Dog	Phill Freeman	5.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/you_lucky_dog_2010
2021	Hacker: Trust No One	Paul Pendergast	2.0	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/hacker:_trust_no_one_2021
2022	VALLDAURA: A Quarantine Cabin	Phill Freeman	7.1	Un buen documental	https.//forummovies.org/reviews/phill_freeman/valldaura:_a_quarantine_cabin_2022
2010	Meek's Cutoff	Phill Freeman	7.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/meek's_cutoff_2010
2012	Tortoise in Love	Phill Freeman	5.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/tortoise_in_love_2012
2010	Route Irish	Phill Freeman	6.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/route_irish_2010
2010	Hauling	Phill Freeman	7.1	Un buen documental	https.//forummovies.org/reviews/phill_freeman/hauling_2010
2010	A View of Love	Phill Freeman	5.6	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/a_view_of_love_2010
2021	One December Night	Paul Pendergast	6.3	Gran película, muy recomendable	https.//forummovies.org/reviews/paul_pendergast/one_december_night_2021
2021	The Cleveland Kidnappings	Paul Pendergast	7.7	Un buen documental	https.//forummovies.org/reviews/paul_pendergast/the_cleveland_kidnappings_2021
2010	Neds	Phill Freeman	6.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/neds_2010
2012	American Maniacs	Phill Freeman	3.6	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/american_maniacs_2012
2022	Butlers in Love	Phill Freeman	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/butlers_in_love_2022
2021	L'Oreal Paris Women of Worth	Paul Pendergast	5.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/l'oreal_paris_women_of_worth_2021
2017	The Dark Tower	Paula Lago	5.8	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_dark_tower_2017
2022	Madelines	Phill Freeman	3.5	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/madelines_2022
2013	The Numbers Station	Luisa Molina	5.8	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/the_numbers_station_2013
2014	Ace Wonder: Message from a Dead Man	Phill Freeman	5.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/ace_wonder:_message_from_a_dead_man_2014
2010	Te presento a Laura	Phill Freeman	6.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/te_presento_a_laura_2010
2021	Hot Water	Paul Pendergast	4.6	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/hot_water_2021
2013	Deadly Code	Luisa Molina	5.4	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/deadly_code_2013
2011	The Devil's Rock	Paul Pendergast	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/the_devil's_rock_2011
2011	Fixing Pete	Paul Pendergast	6.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/fixing_pete_2011
2013	CBGB	Luisa Molina	7.5	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/cbgb_2013
2012	Treasure Buddies	Phill Freeman	5.1	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/treasure_buddies_2012
2013	The Congress	Luisa Molina	6.5	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/the_congress_2013
2011	Tomboy	Paul Pendergast	6.6	Película entretenida para pasar el rato	https.//forummovies.org/reviews/paul_pendergast/tomboy_2011
2012	Why Stop Now?	Phill Freeman	4.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/why_stop_now?_2012
2019	Zeroville	Paula Lago	4.2	Una película aburrida	https.//cinemanía.com/paula/paula_lago/zeroville_2019
2013	Redemption	Luisa Molina	6.6	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/redemption_2013
2011	Miss Bala	Paul Pendergast	7.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/miss_bala_2011
2012	Under the Bed	Phill Freeman	4.4	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/under_the_bed_2012
2022	Spring Awakening: Those You've Known	Phill Freeman	8.2	Un buen documental	https.//forummovies.org/reviews/phill_freeman/spring_awakening:_those_you've_known_2022
2015	Anegan	Paula Lago	6.6	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/anegan_2015
2014	Disciples	Phill Freeman	1.6	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/disciples_2014
2015	Point Break	Paula Lago	6.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/point_break_2015
